ds,Predicted_Close,Upper_Bound,Lower_Bound
2023-08-31,182.70064149198927,189.25022713882908,175.70239514309563
2023-09-01,182.55430116835737,189.24090888032103,175.60808415613528
2023-09-05,180.37516160193476,187.3029086555723,173.72410201552933
2023-09-06,179.72636968526743,186.79354366779435,173.11400835696972
2023-09-07,179.01615368180498,186.16310657331755,171.95411190527548
2023-09-08,178.7426069294495,185.80415074390768,171.5287960508145
2023-09-11,176.9391991943312,183.901382466284,169.7967640141903
2023-09-12,176.43688144740656,183.75580485789408,169.6878159471382
2023-09-13,175.8464852943721,182.5844992126316,168.69332728743368
2023-09-14,175.22577622950087,182.32260459967213,168.39870749516854
2023-09-15,175.06930072150453,181.91396405987408,168.23596868792293
2023-09-18,174.57437084646645,182.0654206089785,167.44852418409195
2023-09-19,174.53467263617586,181.58298782910848,167.7678396990947
2023-09-20,174.4126001797786,181.57034053739008,167.3446634443473
2023-09-21,174.26160637715125,181.37895205480245,167.5669973087603
2023-09-22,174.57221484369808,181.71670607686966,167.48261742656317
2023-09-25,174.595446062802,182.16197879240568,167.08264426667787
2023-09-26,174.70303462897564,181.53638082027638,167.62370064909337
2023-09-27,174.7125226947961,182.03557768748973,167.8118957147991
2023-09-28,174.67643119916357,181.864063491909,167.6662620969426
2023-09-29,175.08492042498054,182.31406159684022,167.76985236528498
2023-10-02,175.3037569652896,182.12036473184543,167.99426425716175
2023-10-03,175.44740861778334,182.34693336919662,168.1654965803109
2023-10-04,175.4809986601979,182.5870656179133,168.03402680717966
2023-10-05,175.45894582023942,182.23793554310492,168.09245225932784
2023-10-06,175.87341074769517,182.86185899028163,168.78636340433718
2023-10-09,176.08160612238586,183.4444224922456,169.38900649050728
2023-10-10,176.21820602295116,183.3178134665483,168.79470888864222
2023-10-11,176.24549168044828,183.6966307402666,169.4339896896658
2023-10-12,176.2189791608345,183.20489810726394,169.3223915311792
2023-10-13,176.6316189827488,183.80701204807625,169.86589631712368
2023-10-16,176.85335732067006,184.19601215455302,170.02503438370533
2023-10-17,177.00042687213747,183.89894940891318,170.45460554789054
2023-10-18,177.0403556025167,183.7301223404537,170.063216508881
2023-10-19,177.02790960380986,183.9193598416995,170.07391349470245
2023-10-20,177.45519321116439,184.44156572599593,171.23972693750267
2023-10-23,177.71580909459635,184.34145229867968,170.34796910240848
2023-10-24,177.8717580733995,184.00949600845064,170.73118248646446
2023-10-25,177.91776552822606,184.99345666056766,171.53497302394987
2023-10-26,177.90851245413182,184.98339062372628,170.89285916986952
2023-10-27,178.3363200455634,185.15488228513965,171.29831816852925
2023-10-30,178.58955468471453,185.45686939158668,171.25270219015954
2023-10-31,178.7440273026841,185.8356476631091,171.4880338781851
2023-11-01,178.79176347736242,186.15683317162691,171.56350101508013
2023-11-02,178.78942078084276,186.0414674480365,171.71029764368197
2023-11-03,179.2314452584839,186.47037862426103,172.02251143376063
2023-11-06,179.5930030517732,186.9611399549222,172.3625291656776
2023-11-07,179.81233563495078,186.87921222574244,172.67955769289492
2023-11-08,179.94220959099866,186.97396527940904,173.24215829342864
2023-11-09,180.04051584931162,186.7693678554653,172.7969624164704
2023-11-10,180.60247780681343,187.91539110472243,174.28951002607303
2023-11-13,181.4390946874204,187.82497832132157,174.08881135007562
2023-11-14,181.85194203007626,188.73638612699483,174.69211074480515
2023-11-15,182.1896486447051,189.2480603565791,174.62189160534433
2023-11-16,182.50716594252157,189.8522087920474,176.28087853948685
2023-11-17,183.29616136629323,190.70373167954074,176.61023369599218
2023-11-20,184.81729310073632,192.22344050763067,178.07511185609084
2023-11-21,185.44289540114184,192.22606662106745,178.27438368232728
2023-11-22,185.97672701607232,192.785417666489,178.83156467503198
2023-11-24,187.40381394804908,194.41952065475294,179.6371106600999
2023-11-27,189.15089779676413,196.12242540502518,182.47307991338562
2023-11-28,189.76682820210968,196.72973052810966,182.4206057102265
2023-11-29,190.24334418309365,196.83298272083235,182.37025581758118
2023-11-30,190.62810413247848,197.2432638232747,183.22740300952253
2023-12-01,191.4065660223174,198.89449195827328,184.5383851365522
2023-12-04,192.38770161997266,199.63336223265668,185.25688885246504
2023-12-05,192.6578174715661,200.01595728991572,185.58678917662127
2023-12-06,192.7497432874041,199.79718471487627,186.25570586093306
2023-12-07,192.7164751500437,199.7216930919072,185.78426393493277
2023-12-08,193.04965553039705,199.98745112017983,186.05191275752395
2023-12-11,192.60334794486857,199.44483381752497,185.52572941479818
2023-12-12,192.39340525067593,199.36185032183755,185.7803390867434
2023-12-13,192.01686769037008,198.9656444373948,184.9847516790533
2023-12-14,191.53493237593514,199.06293222355188,184.23996967981333
2023-12-15,191.44717053602008,198.77563868973863,184.61972556404484
2023-12-18,189.97597876872968,197.05557087684136,183.1575505237646
2023-12-19,189.52393175385626,197.0107665222501,182.80164879772093
2023-12-20,188.9628655865984,195.81409578250265,181.79377774553203
2023-12-21,188.3570742120501,195.14279457559292,181.5287094664943
2023-12-22,188.2080675417096,195.03871244368284,180.65374210196745
2023-12-26,186.66320568176207,193.84695898019902,179.7736480495098
2023-12-27,185.7757844730475,192.98941961130225,179.0103166240375
2023-12-28,184.8937637469113,192.20171669865263,177.24664776321143
2023-12-29,184.51316297402866,191.70059044597335,177.58592418612434
2024-01-02,182.35878965285735,188.7254388653245,175.693552516406
2024-01-03,181.9292915818922,189.07057659518992,174.79537968669294
2024-01-04,181.50879146585083,188.58573188379344,174.86324014753305
2024-01-05,181.58667163475783,188.65363022395533,174.09012790378756
2024-01-08,181.11680815369158,187.87124763786517,173.64989450280254
2024-01-09,181.12210492739067,188.04466125630694,174.33897054438026
2024-01-10,181.0568036662445,187.80418010748673,173.36017230947363
2024-01-11,180.97117122334782,187.78254703356242,174.3491943738506
2024-01-12,181.3530902047346,188.10186132566008,174.25481057966638
2024-01-16,181.79492950959175,188.4829479514892,174.56460182424453
2024-01-17,181.88457839635373,188.66950388190065,174.72911730944307
2024-01-18,181.9294563969944,189.1334359214001,175.07705427345445
2024-01-19,182.42017328969595,189.47848529624875,175.55483541549657
2024-01-22,182.89955832584684,189.31056429758692,176.312185346023
2024-01-23,183.13671654881313,190.28451160083907,175.69256484895416
2024-01-24,183.2677928099329,190.37570317050128,176.35839879834433
2024-01-25,183.34719331481716,190.38489714386165,176.42344486882467
2024-01-26,183.8666924461186,190.5715542492377,176.80860615165057
2024-01-29,184.40088863339255,192.09889372239834,177.95248738963036
2024-01-30,184.64379357180707,191.59703782210687,177.45043753286726
2024-01-31,184.7719421131688,192.0015717500092,178.02359532948688
2024-02-01,184.8003021232921,191.58488735610592,177.52236437838374
2024-02-02,185.25537586888692,191.97440901872073,178.15904181419285
2024-02-05,185.48759328413138,192.31890395186298,177.88392710085972
2024-02-06,185.58405709232773,192.6695114257046,178.28977034165626
2024-02-07,185.53855192661595,192.37918951646387,178.74919212772696
2024-02-08,185.4012863045938,192.62008772073696,178.46659944133825
2024-02-09,185.66004048500938,192.46554862320758,178.49270677498916
2024-02-12,185.11544049755597,192.20233880616811,178.0213206603043
2024-02-13,184.8933460635666,191.73310225782376,177.97357542442066
2024-02-14,184.5032811850964,191.60133540929073,177.66148885328698
2024-02-15,183.99916265024686,190.86633259023898,177.01165744547853
2024-02-16,183.87339896515275,190.8302926919186,176.59822718056225
2024-02-20,181.51254031787832,188.8658852203667,174.90311067409706
2024-02-21,180.74541789351522,188.01980056477987,173.27966934699538
2024-02-22,179.88833303792177,186.7087197979498,172.26059157300338
2024-02-23,179.44158715074383,186.5312130032283,172.46666732714735
2024-02-26,176.99919775121282,184.0945249969217,170.536464222382
2024-02-27,176.26203802772147,183.40726628257647,168.96687071582215
2024-02-28,175.43700711686202,182.66929754803547,168.41227312021547
2024-02-29,174.58952212143936,181.58802314965948,167.75202193768789
2024-03-01,174.222163175486,181.08836211206832,167.18909832503786
2024-03-04,172.4380671471966,179.36913811087945,165.08755869840627
2024-03-05,172.05340360489052,179.1322417584693,164.83881102282484
2024-03-06,171.64019632613034,177.97113995145003,164.24703366121966
2024-03-07,171.25742062677637,178.09565305479578,164.42500084875462
2024-03-08,171.39994478197391,178.2792800271301,163.82371802489286
2024-03-11,171.32368799221464,178.50229575903245,164.68548678899842
2024-03-12,171.53287393766425,178.09547004751752,163.9835812856945
2024-03-13,171.70723790157135,178.58698998678403,164.6079223223533
2024-03-14,171.89444305712212,178.97204053230445,164.91924740657095
2024-03-15,172.57828693164333,179.27009516377342,165.60041702383185
2024-03-18,173.8522021095707,181.27212681877106,167.13109422296748
2024-03-19,174.3908415330698,181.30145792035202,167.47146389418393
2024-03-20,174.82270783438514,181.53457898029598,166.94733999642094
2024-03-21,175.19064385339735,182.4981534949318,167.693424140666
2024-03-22,175.97524820040482,182.9273476219143,169.66294616780854
2024-03-25,177.06523780492194,184.6636648497836,170.77923534260054
2024-03-26,177.38694928360553,184.28730696612857,170.05999905645626
